"endTime,artistName,trackName,msPlayed"
"2023-03-23 04:39,The Ringer NBA Show,Future Power and No-Power Rankings | Group Chat,982111"
"2023-03-23 12:20,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),167978"
"2023-03-23 16:19,Morbid,Episode 412: Introducing: Deadly Diocese,2858"
"2023-03-23 16:19,The Ringer NBA Show,Future Power and No-Power Rankings | Group Chat,549354"
"2023-03-23 16:27,Black Earth Podcast,Black Earth Podcast Trailer,6997"
"2023-03-23 16:44,Grow The Show: Grow & Monetize Your Podcast,103: The Three Ingredients You NEED to Grow Your Podcast Audience,835468"
"2023-03-24 04:14,The Ringer NBA Show,Future Power and No-Power Rankings | Group Chat,146965"
"2023-03-24 04:53,The Ringer NBA Show,Future Power and No-Power Rankings | Group Chat,1447834"
"2023-03-24 04:58,The Ringer NBA Show,Future Power and No-Power Rankings | Group Chat,209567"
"2023-03-24 10:54,The Mismatch,""Reporter LeBron, Mark Cuban’s Gripe, and a League Standings Check"",2599155"
"2023-03-24 11:16,The Mismatch,""Reporter LeBron, Mark Cuban’s Gripe, and a League Standings Check"",1262262"
"2023-03-24 11:17,The Mismatch,""Reporter LeBron, Mark Cuban’s Gripe, and a League Standings Check"",100"
"2023-03-24 12:51,""All-In with Chamath, Jason, Sacks & Friedberg"",""E121: Macro update, Fed hike, CRE debt bubble, Balaji's Bitcoin bet, TikTok's endgame & more"",5668321"
"2023-03-24 13:18,Brian Windhorst & The Hoop Collective,""LeBron Injury Update, Key Playoff Position Battles"",650924"
"2023-03-24 13:29,Macklemore & Ryan Lewis,Wing$,187008"
"2023-03-24 13:33,Luke Combs,Where the Wild Things Are,239533"
"2023-03-24 13:35,Luke Combs,Love You Anyway,148285"
"2023-03-24 13:39,Luke Combs,Take You With Me,207080"
"2023-03-24 13:43,Luke Combs,Fast Car,265493"
"2023-03-24 13:48,Luke Combs,Tattoo on a Sunburn,86125"
"2023-03-24 14:26,The Joe Rogan Experience,#1956 - Luke Combs,1583639"
"2023-03-24 19:25,Unknown Artist,Unknown Track,16314"
"2023-03-24 19:26,Unknown Artist,Unknown Track,29401"
"2023-03-24 19:38,Thomas Rhett,Angels (Don’t Always Have Wings),13175"
"2023-03-24 20:17,The Bill Simmons Podcast,""Most Fun NFL Offseason Story Lines With Mina Kimes and Danny Kelly, Plus West Play-In Roulette With Michael Pina"",9102"
"2023-03-24 20:17,Grow The Show: Grow & Monetize Your Podcast,""104: How to Get Featured on Any Podcast, With Angie Trueblood"",2247223"
"2023-03-24 20:21,The Bill Simmons Podcast,""Most Fun NFL Offseason Story Lines With Mina Kimes and Danny Kelly, Plus West Play-In Roulette With Michael Pina"",114037"
"2023-03-24 20:21,The Bill Simmons Podcast,""Matt Damon and Ben Affleck on Four Decades of Friendship and Movies. Plus, Logan Murdock on the Jaylen Brown Saga."",29034"
"2023-03-24 20:50,The Bill Simmons Podcast,""Most Fun NFL Offseason Story Lines With Mina Kimes and Danny Kelly, Plus West Play-In Roulette With Michael Pina"",1495168"
"2023-03-24 20:56,The Marketing Secrets Show,(MS) How To Break 9 Figures a Year Using this Linchpin - Part 1,397546"
"2023-03-24 21:00,The GaryVee Audio Experience,Why You Should Stop Obsessing Over Solutions and Fall in Love with Problems Instead | GaryVee Audio Experience with Uri Levine,199324"
"2023-03-24 21:12,The Course Creator Show,Episode 137 | Ready to change your entire social media strategy? Christine Blubaugh shares how to make Instagram convert better with less,620714"
"2023-03-24 21:54,The Course Creator Show,Episode 137 | Ready to change your entire social media strategy? Christine Blubaugh shares how to make Instagram convert better with less,1092181"
"2023-03-24 23:40,The Goal Digger Podcast,645: How to Write and Self-Publish a Best-Selling Book,2530"
"2023-03-24 23:44,Taylor Swift,Style,231000"
"2023-03-24 23:57,Taylor Swift,Blank Space,231826"
"2023-03-25 00:01,Taylor Swift,Shake It Off,219200"
"2023-03-25 00:19,Taylor Swift,Wildest Dreams (Taylor's Version),68219"
"2023-03-25 00:20,beabadoobee,10:36,4778"
"2023-03-25 00:25,beabadoobee,Glue Song,135066"
"2023-03-25 00:28,Powfu,death bed (coffee for your head),173333"
"2023-03-25 00:28,beabadoobee,the perfect pair,18681"
"2023-03-25 00:29,beabadoobee,Tired,39079"
"2023-03-25 00:29,beabadoobee,Coffee,33436"
"2023-03-25 00:31,beabadoobee,Last Day On Earth,98290"
"2023-03-25 00:32,beabadoobee,Cologne,60604"
"2023-03-25 00:33,beabadoobee,Sunny day,38405"
"2023-03-25 00:35,GAYLE,abcdefu,168601"
"2023-03-25 00:36,Taylor Swift,All Of The Girls You Loved Before,5433"
"2023-03-25 00:37,GAYLE,indieedgycool (prelude),79741"
"2023-03-25 00:38,GAYLE,fmk (with blackbear) - messier,72046"
"2023-03-25 00:38,GAYLE,luv starved (love sick),22082"
"2023-03-25 00:39,GAYLE,kiddie pool (strings),15952"
"2023-03-25 05:52,Taylor Swift,Anti-Hero,190634"
"2023-03-25 05:58,Taylor Swift,Midnight Rain,1024"
"2023-03-25 06:01,Taylor Swift,Bejeweled,1472"
"2023-03-25 07:33,Taylor Swift,Mastermind,1258"
"2023-03-25 07:49,Brian Windhorst & The Hoop Collective,""LeBron Injury Update, Key Playoff Position Battles"",917327"
"2023-03-25 22:37,Brian Windhorst & The Hoop Collective,""LeBron Injury Update, Key Playoff Position Battles"",2414"
"2023-03-25 22:57,Social Media Secrets w/ Rachel Pedersen,Using email marketing for your business - with Lynley Loftin Hipps,1106952"
"2023-03-25 22:57,Social Media Secrets w/ Rachel Pedersen,Psychology and data-backed marketing & brand photography - with Lindsay Bell,17577"
"2023-03-26 14:22,Brian Windhorst & The Hoop Collective,""LeBron Injury Update, Key Playoff Position Battles"",1821735"
"2023-03-26 20:52,Brian Windhorst & The Hoop Collective,""LeBron Injury Update, Key Playoff Position Battles"",83242"
"2023-03-27 02:12,Brian Windhorst & The Hoop Collective,""LeBron Injury Update, Key Playoff Position Battles"",773162"
"2023-03-27 02:20,The Iced Coffee Hour,""Michael Reeves on Boxing, Engineering, and Fornite"",250477"
"2023-03-27 02:22,Redmoo,Behind Shades,106636"
"2023-03-27 02:24,illuZion,Resurrection,146377"
"2023-03-27 02:26,Pausa Psi,The Last Dance,141233"
"2023-03-27 02:28,Tom Doolie,On Demand,105461"
"2023-03-27 12:41,""Beats Me, Innit?"",diner coffee pleasure,118203"
"2023-03-27 12:44,Soulone Beats,Floating,128537"
"2023-03-27 14:07,LOVICHI,Good Morning,9212"
"2023-03-27 17:44,The Bill Simmons Podcast,""A Mavs Tailspin, Luka’s Future, LeBron’s Feet, and Playoff Seed Dodgeball With Ryen Russillo"",1396526"
"2023-03-27 17:54,The Bill Simmons Podcast,""A Mavs Tailspin, Luka’s Future, LeBron’s Feet, and Playoff Seed Dodgeball With Ryen Russillo"",576372"
"2023-03-27 22:53,The Bill Simmons Podcast,""A Mavs Tailspin, Luka’s Future, LeBron’s Feet, and Playoff Seed Dodgeball With Ryen Russillo"",2624777"
"2023-03-28 03:57,The Bill Simmons Podcast,""A Mavs Tailspin, Luka’s Future, LeBron’s Feet, and Playoff Seed Dodgeball With Ryen Russillo"",176960"
"2023-03-28 12:59,Brian Windhorst & The Hoop Collective,""Disaster In Dallas, The Pat Bev Effect"",32896"
"2023-03-28 12:59,The Bill Simmons Podcast,""A Mavs Tailspin, Luka’s Future, LeBron’s Feet, and Playoff Seed Dodgeball With Ryen Russillo"",3070840"
"2023-03-28 17:48,Ed Sheeran,Eyes Closed,11349"
"2023-03-28 17:51,Ed Sheeran,Eyes Closed,184474"
"2023-03-28 18:01,Don Toliver,Private Landing (Sped Up) [feat. Justin Bieber & Future],110180"
"2023-03-28 18:05,Owl City,Learn How to Surf,220010"
"2023-03-28 18:05,FLVR,Burn Slow,17020"
"2023-03-28 18:06,Luke Combs,Fast Car,447"
"2023-03-28 18:06,Luke Combs,Fast Car,6182"
"2023-03-28 18:06,Fall Out Boy,Hold Me Like a Grudge,15454"
"2023-03-28 18:10,Luke Combs,Growin' Up and Gettin' Old,233667"
"2023-03-28 18:13,Luke Combs,Hannah Ford Road,217973"
"2023-03-28 18:16,Luke Combs,Back 40 Back,185281"
"2023-03-28 18:20,Luke Combs,You Found Yours,191801"
"2023-03-28 18:23,Luke Combs,""The Beer, the Band, and the Barstool"",217455"
"2023-03-28 18:27,Luke Combs,Still,203440"
"2023-03-28 18:31,Luke Combs,See Me Now,245500"
"2023-03-28 18:34,Luke Combs,Joe,218348"
"2023-03-28 18:38,Luke Combs,A Song Was Born,189947"
"2023-03-28 18:42,Luke Combs,My Song Will Never Die,246324"
"2023-03-28 18:46,Luke Combs,Where the Wild Things Are,239534"
"2023-03-28 18:49,Luke Combs,Love You Anyway,229627"
"2023-03-28 18:53,Luke Combs,Take You With Me,207080"
"2023-03-28 18:57,Luke Combs,Fast Car,265246"
"2023-03-28 19:01,Luke Combs,Tattoo on a Sunburn,225687"
"2023-03-28 19:05,Luke Combs,5 Leaf Clover,211054"
"2023-03-28 19:09,Luke Combs,Fox in the Henhouse,234779"
"2023-03-28 19:12,Luke Combs,The Part,202561"
"2023-03-28 19:15,Morgan Wallen,Last Night,163669"
"2023-03-28 19:18,Luke Combs,""Going, Going, Gone"",177267"
"2023-03-28 19:21,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),170017"
"2023-03-28 19:23,Thomas Rhett,Sixteen,178107"
"2023-03-28 19:28,Parker McCollum,Pretty Heart,245121"
"2023-03-28 19:31,Jordan Davis,Almost Maybes,179187"
"2023-03-28 19:33,Morgan Wallen,You Proof,157292"
"2023-03-28 19:37,Luke Combs,Better Back When,203774"
"2023-03-28 19:39,Old Dominion,Memory Lane,172480"
"2023-03-28 19:42,Thomas Rhett,Look What God Gave Her,168939"
"2023-03-28 19:45,Kane Brown,Thank God,174374"
"2023-03-28 19:48,Jordan Davis,Take It From Me,174070"
"2023-03-28 19:52,Morgan Wallen,Chasin' You,205448"
"2023-03-28 19:55,Luke Combs,Blue Collar Boys,219696"
"2023-03-28 19:58,Old Dominion,Make It Sweet,186814"
"2023-03-28 20:02,Russell Dickerson,Every Little Thing,190009"
"2023-03-28 20:05,Brooks & Dunn,Brand New Man - with Luke Combs,190891"
"2023-03-28 20:08,Zach Bryan,If She Wants a Cowboy,192108"
"2023-03-28 20:12,Morgan Wallen,Thought You Should Know,215386"
"2023-03-28 20:15,Luke Combs,Refrigerator Door,204021"
"2023-03-28 20:19,Tyler Childers,Feathered Indians,224761"
"2023-03-28 20:22,Old Dominion,One Man Band,186054"
"2023-03-28 20:33,Chris Stapleton,You Should Probably Leave,156280"
"2023-03-28 23:30,Grow The Show: Grow & Monetize Your Podcast,105: How to Get More 5 Star Podcast Reviews,548394"
"2023-03-28 23:55,The GaryVee Audio Experience,2 Ways to Make Your Content THRIVE | Founder's Mastermind Q&A,1445599"
"2023-03-29 14:30,The Bill Simmons Podcast,""The Lamar Sweepstakes With Mallory Rubin. Plus, Half-Baked Ideas With Kevin Wildes."",2008341"
"2023-03-30 04:41,The Mismatch,""MVP Showdown Letdown, the Roaring T-Wolves, and Trying to Determine the Mavs' Future"",1697427"
"2023-03-30 12:23,Fearless Motivation,Eagle or Turkey (Motivational Speech),9343"
"2023-03-30 12:23,Fearless Motivation,Conquer on My Own,8362"
"2023-03-30 12:27,Fearless Motivation,You Owe It to Yourself (Motivational Speech),192753"
"2023-03-30 12:32,Fearless Motivation,Your Results Are a Mirror (Motivational Speech),257012"
"2023-03-30 12:35,Fearless Motivation,Motivation Is Not Enough (Motivational Speech),1482"
"2023-03-30 12:38,Ed Sheeran,Eyes Closed,194848"
"2023-03-30 14:03,NewJeans,OMG,0"
"2023-03-30 14:10,Ed Sheeran,Eyes Closed,239115"
"2023-03-30 18:34,Sabrina Carpenter,Nonsense (with Coi Leray) - Remix,94272"
"2023-03-31 04:25,The Bill Simmons Podcast,""Celts-Bucks Lessons, L.A.'s Looming Playoff Palooza, and Best ‘WrestleMania 39’ Story Lines With Rob Mahoney, David Shoemaker, and Kazeem Famuyide"",918999"
"2023-03-31 11:01,The Bill Simmons Podcast,""Celts-Bucks Lessons, L.A.'s Looming Playoff Palooza, and Best ‘WrestleMania 39’ Story Lines With Rob Mahoney, David Shoemaker, and Kazeem Famuyide"",1798337"
"2023-03-31 11:53,Brian Windhorst & The Hoop Collective,Final 2023 MVP Straw Poll Reaction,3116265"
"2023-03-31 12:56,""All-In with Chamath, Jason, Sacks & Friedberg"",""E122: Is AI the next great computing platform? ChatGPT vs. Google, containing AGI & RESTRICT Act"",3827394"
"2023-03-31 21:05,Luke Combs,Growin' Up and Gettin' Old,8853"
"2023-03-31 21:09,Luke Combs,Growin' Up and Gettin' Old,225687"
"2023-03-31 21:12,Luke Combs,Hannah Ford Road,217955"
"2023-03-31 21:15,Luke Combs,Back 40 Back,185281"
"2023-03-31 21:19,Luke Combs,You Found Yours,191987"
"2023-03-31 21:22,Luke Combs,""The Beer, the Band, and the Barstool"",217425"
"2023-03-31 21:26,Luke Combs,Still,203221"
"2023-03-31 21:30,Luke Combs,See Me Now,245707"
"2023-03-31 21:33,Luke Combs,Joe,218534"
"2023-03-31 21:37,Luke Combs,A Song Was Born,189750"
"2023-03-31 21:41,Luke Combs,My Song Will Never Die,246547"
"2023-03-31 21:45,Luke Combs,Where the Wild Things Are,239534"
"2023-03-31 21:49,Luke Combs,Love You Anyway,229441"
"2023-03-31 21:52,Luke Combs,Take You With Me,207080"
"2023-03-31 21:56,Luke Combs,Fast Car,265494"
"2023-03-31 22:00,Luke Combs,Tattoo on a Sunburn,225694"
"2023-03-31 22:04,Luke Combs,5 Leaf Clover,211054"
"2023-03-31 22:08,Luke Combs,Fox in the Henhouse,234814"
"2023-03-31 22:11,Luke Combs,The Part,202561"
"2023-03-31 22:14,Morgan Wallen,Last Night,163855"
"2023-03-31 22:26,Hunter Hayes,Victory,171257"
"2023-03-31 23:33,Luke Combs,Growin' Up and Gettin' Old,5944"
"2023-03-31 23:37,Luke Combs,Growin' Up and Gettin' Old,233666"
"2023-03-31 23:41,Luke Combs,Hannah Ford Road,218173"
"2023-03-31 23:44,Luke Combs,Back 40 Back,185466"
"2023-03-31 23:47,Luke Combs,You Found Yours,191986"
"2023-03-31 23:51,Luke Combs,""The Beer, the Band, and the Barstool"",217640"
"2023-03-31 23:54,Luke Combs,Still,203440"
"2023-03-31 23:54,Luke Combs,See Me Now,462"
"2023-04-01 13:44,Taylor Swift,Anti-Hero,1801"
"2023-04-01 13:44,Justin Bieber,Ghost,0"
"2023-04-01 13:44,Nicky Youre,Sunroof,1257"
"2023-04-01 13:44,Lewis Capaldi,Forget Me,3302"
"2023-04-01 14:07,Taylor Swift,Blank Space,231826"
"2023-04-01 14:10,Vance Joy,Saturday Sun,133924"
"2023-04-02 05:05,The Mismatch,""MVP Check, Dangerous Playoff Teams, and Are the Kings Being Disrespected?"",39752"
"2023-04-02 05:20,The Mismatch,""MVP Check, Dangerous Playoff Teams, and Are the Kings Being Disrespected?"",801580"
"2023-04-02 11:32,The Mismatch,""MVP Check, Dangerous Playoff Teams, and Are the Kings Being Disrespected?"",2347075"
"2023-04-02 11:57,The Mismatch,""MVP Check, Dangerous Playoff Teams, and Are the Kings Being Disrespected?"",1415763"
"2023-04-02 11:58,The Mismatch,""MVP Check, Dangerous Playoff Teams, and Are the Kings Being Disrespected?"",100"
"2023-04-02 12:16,""I Don't Care, I Love It"",I just need to get this off my chest...,1116299"
"2023-04-02 21:50,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 152: Al Horford,3224714"
"2023-04-03 04:42,The Lowe Post,Kirk Goldsberry,1179573"
"2023-04-03 14:26,The Bill Simmons Podcast,""NBA Playoff Chaos, the Positionless Awards Problem, Caitlin Clark vs. LSU, and Inexplicable NBA Stories With Ryen Russillo and Van Lathan"",1677277"
"2023-04-04 04:30,The Bill Simmons Podcast,""NBA Playoff Chaos, the Positionless Awards Problem, Caitlin Clark vs. LSU, and Inexplicable NBA Stories With Ryen Russillo and Van Lathan"",1963175"
"2023-04-04 10:53,The Bill Simmons Podcast,""NBA Playoff Chaos, the Positionless Awards Problem, Caitlin Clark vs. LSU, and Inexplicable NBA Stories With Ryen Russillo and Van Lathan"",1441952"
"2023-04-04 11:36,The Bill Simmons Podcast,""NBA Playoff Chaos, the Positionless Awards Problem, Caitlin Clark vs. LSU, and Inexplicable NBA Stories With Ryen Russillo and Van Lathan"",2393413"
"2023-04-04 11:36,The Bill Simmons Podcast,""NBA Playoff Chaos, the Positionless Awards Problem, Caitlin Clark vs. LSU, and Inexplicable NBA Stories With Ryen Russillo and Van Lathan"",7017"
"2023-04-04 11:37,The Ringer NBA Show,""Is Voter Fatigue Hurting Giannis’s Chances to Win MVP? Plus, Kawhi’s Puzzling Second-Half Absence Against the Grizzlies | Real Ones"",31207"
"2023-04-04 12:18,The Ringer NBA Show,""Is Voter Fatigue Hurting Giannis’s Chances to Win MVP? Plus, Kawhi’s Puzzling Second-Half Absence Against the Grizzlies | Real Ones"",379187"
"2023-04-04 12:23,Fearless Motivation,Every Moment Is a Moment for Courage (10x Remix),2368"
"2023-04-04 12:23,Fearless Motivation,You Are Worthy (Grace Remix),1152"
"2023-04-04 12:25,Fearless Motivation,Every Moment Is a Moment for Courage (10x Remix),157500"
"2023-04-04 12:26,Fearless Motivation,Belief (Masara Remix),49625"
"2023-04-04 13:52,The Bill Simmons Podcast,""NBA Playoff Chaos, the Positionless Awards Problem, Caitlin Clark vs. LSU, and Inexplicable NBA Stories With Ryen Russillo and Van Lathan"",722738"
"2023-04-04 14:24,The Bill Simmons Podcast,""NBA Playoff Chaos, the Positionless Awards Problem, Caitlin Clark vs. LSU, and Inexplicable NBA Stories With Ryen Russillo and Van Lathan"",1154305"
"2023-04-05 05:49,Brian Windhorst & The Hoop Collective,""Wild Western Playoff Picture, Eastern Favorites"",4019788"
"2023-04-05 05:50,The Ringer NBA Show,Which MVP Candidate Is Depended on the Most by Their Team? | The Answer,25170"
"2023-04-05 06:12,The Ringer NBA Show,Which MVP Candidate Is Depended on the Most by Their Team? | The Answer,1183186"
"2023-04-05 12:30,Fearless Motivation,It’s Only a Matter of Time Until I Win (Motivational Speech),221579"
"2023-04-05 12:35,Fearless Motivation,Stop Living a Small Life (Motivational Speech),86410"
"2023-04-05 15:51,Brian Windhorst & The Hoop Collective,""Potential Playoff Noisemakers, Lakers Heating Up"",1687509"
"2023-04-05 16:05,Data Career Podcast,53: Best Data Visualization Books for Beginners 📚,386144"
"2023-04-06 04:48,The Mismatch,""NBA Playoff Seed Straddling, Wemby’s Viral Moment, and Discussing the New CBA"",1807418"
"2023-04-06 14:43,On Fire with Jeff Probst: The Official Survivor Podcast,Going Inside the Survivor Art Department,1237"
"2023-04-06 14:43,The Mismatch,""NBA Playoff Seed Straddling, Wemby’s Viral Moment, and Discussing the New CBA"",6710"
"2023-04-06 14:56,On Fire with Jeff Probst: The Official Survivor Podcast,Designing Challenges,765290"
"2023-04-06 19:34,Luke Combs,Growin' Up and Gettin' Old,14848"
"2023-04-06 19:37,Luke Combs,Growin' Up and Gettin' Old,219641"
"2023-04-06 19:41,Luke Combs,Hannah Ford Road,218161"
"2023-04-06 19:44,Luke Combs,Back 40 Back,185467"
"2023-04-06 19:47,Luke Combs,You Found Yours,191987"
"2023-04-06 19:51,Luke Combs,""The Beer, the Band, and the Barstool"",217455"
"2023-04-06 20:02,Luke Combs,Still,119242"
"2023-04-06 20:15,Luke Combs,Still,6464"
"2023-04-06 20:16,Luke Combs,Still,79176"
"2023-04-06 20:23,Luke Combs,Joe,11444"
"2023-04-06 20:23,Luke Combs,Joe,1187"
"2023-04-06 20:23,Luke Combs,See Me Now,245707"
"2023-04-06 20:26,Luke Combs,Joe,206879"
"2023-04-06 20:30,Luke Combs,A Song Was Born,189947"
"2023-04-06 20:34,Luke Combs,My Song Will Never Die,246547"
"2023-04-06 20:38,Luke Combs,Where the Wild Things Are,239534"
"2023-04-06 20:43,Luke Combs,Love You Anyway,229441"
"2023-04-06 20:47,Luke Combs,Take You With Me,206894"
"2023-04-06 20:51,Luke Combs,Fast Car,265308"
"2023-04-06 21:03,Luke Combs,Tattoo on a Sunburn,199360"
"2023-04-07 04:39,FULL SEND PODCAST,Donald Trump Jr. x Nelk Boys | Ep. 81,88725"
"2023-04-07 10:29,The Lowe Post,Kevin Pelton,1769944"
"2023-04-07 11:08,The Bill Simmons Podcast,""The KD Trade Revisited, Plus Scenes From the Masters With Joe House, Dave Chang, and Nathan Hubbard"",2283843"
"2023-04-07 11:27,The Bill Simmons Podcast,""The KD Trade Revisited, Plus Scenes From the Masters With Joe House, Dave Chang, and Nathan Hubbard"",980247"
"2023-04-07 11:59,The Bill Simmons Podcast,""The KD Trade Revisited, Plus Scenes From the Masters With Joe House, Dave Chang, and Nathan Hubbard"",1839559"
